datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
2011-09-15 22:00:00,blackpool (uk/england),,gb,disk,60,60 seconds,Unidentified Flying Object&#44 Not man made.,10/23/2013,53.816667,-3.05
2011-09-15 23:30:00,oxford (uk/england),,gb,sphere,120,2 minutes,luminous red spheres&#44 noiseless moved incredibly fast&#44 emitted red sparks.,7/4/2012,51.75,-1.25
1978-09-16 21:30:00,edinburgh (uk/scotland),,gb,circle,60,1 minute,object speeds off turning at right angles as it goes,8/5/2001,55.833333,-3.083333
1996-09-16 17:30:00,manchester (uk/england),,gb,diamond,20,20 seconds,Riding Metro-Link Tram from Manchester to Altrincham(UK). Glanced up&#44 don&#39t know why&#44 and glimpsed large Metallic Diamond shape gliding,6/21/2000,53.5,-2.2166669999999997
2000-09-16 19:30:00,glasgow (uk/scotland),,gb,diamond,7,7seconds,we saw 4 bright colours diamond shaped flying objects.,9/21/2000,55.833333,-4.25
2001-09-16 17:30:00,falkirk (uk/scotland),,gb,circle,10,approx 10 secs,5.30 PM 16th Sept 2001&#44 clear blue sky&#44 Central Scotland (5 Miles East of Bonnybridge).I was in my back garden sorting some rubbish wit,6/12/2002,56.0,-3.75
2004-09-16 21:00:00,ruislip (uk/england),,gb,formation,1200,20 mins,tiny bright flashing lights in a formation changing into organised patterns,9/29/2004,51.566667,-0.416667
2006-09-16 22:30:00,nottingham (uk/england),,gb,fireball,1500,25 mins,a fire ball no sudden movements moving vertical slowly,10/30/2006,52.966667,-1.166667
2007-09-16 02:45:00,loughton (uk/england),,gb,triangle,180,3 mins,Black triangle over Loughton UK,10/8/2007,52.433333,-2.566667
2009-09-16 00:02:00,caersws (uk/wales),,gb,cigar,90,1.5 minuets,ufo sighting--16\09\09--12:02---am wednesday&#44wales,12/12/2009,52.516667,-3.433333
2000-09-17 19:45:00,nottinghamshire (uk/england),,gb,chevron,15,10-15 seconds,Delta chevron of lights with no solid form behind that was visible.,9/21/2000,53.166667,-1.0
2000-09-17 21:05:00,birmingham (uk/england),,gb,triangle,300,5min,The objects that was encounted was a delta wing construstion.The wing span was about 100ft across app&#44there was two objects observed tr,9/21/2000,52.466667,-1.916667
2002-09-17 21:45:00,swindon (uk/england),,gb,disk,4,4 seconds,Very bright white disk shaped object hovered then shot upwards in an arc,9/19/2002,51.516667,-1.7833330000000003
1999-09-18 03:30:00,london (croydon) (uk/england),,gb,unknown,10,10 secs,2 orange glows came over our heads no sound possibly possibly connected together but could see no shape constant speed sighted for abou,9/19/2002,51.514125,-0.093689
2008-09-18 21:30:00,weymouth (uk/england),,gb,triangle,5,5 seconds,Black triangle with dim white lights in its corners flying overhead,10/31/2008,50.6,-2.45
2008-09-18 21:55:00,crudwell (uk/england),,gb,circle,300,5mins,Red/orange lights moving slowly in the dark night sky&#44 with no sound.,10/31/2008,51.633333,-2.066667
2009-09-18 21:04:00,doncaster (uk/england),,gb,fireball,300,5 mins,two big bright orange balls pass earth,12/12/2009,53.533333,-1.116667
2009-09-18 21:30:00,grimsby (grimsby) (uk/england),,gb,light,120,2 min,((HOAX??))  no sound was heard  as the craft flew overhead.,12/12/2009,53.533333,-0.05
2008-09-19 19:50:00,stoke-on-trent (uk/england),,gb,light,600,10 mins,Orange ball shape light spotted over Stoke on Trent 19 Sept 2008,10/31/2008,53.0,-2.183333
2000-09-20 20:30:00,swansea (uk/wales),,gb,sphere,300,5 minutes,object seemd to sense it was being observed.,2/1/2007,51.633333,-3.9666669999999997
2000-09-20 22:30:00,bridgnorth (uk/england),,gb,formation,2,2 seconds,Very fast - in formation flying lights with NO sound and vanishing,12/2/2000,52.533333,-2.416667
2000-09-20 22:30:00,padstow (uk/england),,gb,other,1200,20 mins,Flashing lights seen as half-mile wide object in night sky above padstow&#44England,2/22/2002,50.533333,-4.933333
2003-09-20 19:50:00,southampton (hampshire) (uk/england),,gb,light,30,30 seconds,Fast Flying Light,10/31/2003,50.9,-1.4
2008-09-20 20:35:00,timperley (uk/england),,gb,light,2,seconds,Vanishing evening star,10/31/2008,53.4,-2.333333
2009-09-20 00:00:00,birmingham (uk/england),,gb,light,240,4mins,Orange lights seen in sky,12/12/2009,52.466667,-1.916667
2009-09-20 11:40:00,birmingham (uk/england),,gb,other,120,2 minutes,South Birmingham  11.40 morning clear sky Gold flat object a few feet square with slight bend,12/12/2009,52.466667,-1.916667
1996-09-21 23:00:00,norwich (uk/england),,gb,triangle,10,10 seconds,It was very simular to the one on your sight which was seen in Kirkland.  It was a clear night with plenty of stars about&#44 and i wa,7/5/2005,52.633333,1.3
2003-09-21 03:55:00,liverpool (uk/england),,gb,triangle,240,4 minutes,three starlights forming a triangular shape&#44 slowly moving across night sky.,9/24/2003,53.416667,-3.0
2004-09-21 01:54:00,plymouth (uk/england),,gb,teardrop,30,30 seconds,Craft Sighting - Light + Noise,10/27/2004,50.396389,-4.138611
2006-09-21 21:00:00,wakefield (uk/england),,gb,light,60,imin.,OBJECT INTENSFIES IN BRIGHTNESS MOVES AND DISAPPEARS,10/30/2006,53.7,-1.483333
2008-09-21 13:30:00,wakefield (uk/england),,gb,sphere,300,3-5 mins.,Bright white light in sky emerges as 2/3 segmented object.,10/31/2008,53.7,-1.483333
2008-09-21 16:00:00,featherstone (uk/england),,gb,flash,60,1 min,Bright Flashing Light over Featherstone UK approximately 20 times before leaving M54,10/31/2008,53.7,-1.366667
2008-09-21 20:00:00,cardiff (uk/wales),,gb,unknown,60,about half an hour,seemed like stars travelling as if they were planes,10/31/2008,51.5,-3.2
2009-09-21 20:00:00,thame (uk/england),,gb,fireball,120,1-2 minutes,single open flame moving across skye at constant speed,12/12/2009,51.75,-0.983333
2009-09-22 00:00:00,havant (uk/england),,gb,teardrop,600,10 min,strange teardrop flame craft,12/12/2009,50.85,-0.983333
2011-09-21 22:30:00,walsall (uk/england),,gb,circle,120,2 minutes,Bright orange craft&#44 moving across the sky,8/5/2012,52.6,-2.0
2012-09-21 22:35:00,burry port (uk/wales),,gb,fireball,120,2 minutes,Orange flame witch split up in to 6 parts but stayed at the same hight and speed,9/24/2012,51.688333,-4.2444440000000005
2012-09-21 22:55:00,alfreton (uk/england),,gb,fireball,30,30 seconds,Main fireball with trail of flames behind dropping off large and slow Alfreton UK,9/24/2012,53.1,-1.383333
2012-09-21 22:55:00,warton (uk/england),,gb,unknown,30,30 seconds?,A huge bluish&#44 fluorescent like&#44 light unlike anything else I have ever seen&#44moving silently across the sky.,9/24/2012,53.766667,-2.8833330000000004
2012-09-21 22:58:00,derbyshire (uk/england),,gb,fireball,120,2 minutes,A long line of bright fireballs seen in south normanton&#44 derbyshire,9/24/2012,53.166667,-1.583333
2012-09-21 23:00:00,carmarthenshire (uk/england),,gb,other,8,8 seconds,5 or 6 lights travelling in sequence,9/24/2012,51.833333,-4.1666669999999995
2012-09-21 23:00:00,glasgow (uk/scotland),,gb,circle,10,10 seconds,6 to 10 very bright circular object moving from east to west in a clear cloudless night sky,9/24/2012,55.833333,-4.25
2012-09-21 23:00:00,newcastle upon tyne (uk/england),,gb,fireball,420,7 minutes,Orange/green fireball with 2 whiteish balls following east to west over north uk,10/30/2012,54.988056,-1.619444
2012-09-21 23:00:00,pwllheli (uk/wales),,gb,other,300,3-5 minutes i could watch,About 11 pm of GMT I saw over my window something like a commet flying or as  I was thinking&#44 falling&#44 as approaching-I expected the im,9/24/2012,52.883333,-4.4166669999999995
2012-09-21 23:00:00,redberth (uk/england),,gb,fireball,600,10 minutes,Ball turning into cylindrical shape,9/24/2012,51.7025,-4.775278
2012-09-21 23:00:00,wolverhampton (uk/england),,gb,changing,18,18+ seconds,VERY LARGE CRAFT WITH LIGHTS AT BOTH ENDS MOVING SILENTLY DOWN THE STREET AT ROOFTOP LEVEL,9/24/2012,52.583333,-2.1333330000000004
2012-09-21 23:05:00,derby (uk/england),,gb,other,15,15 seconds,Long wiggly object&#44 completely covered in white lights.,9/24/2012,53.166667,-1.583333
2002-09-02 02:20:00,peterborough (uk/england),,gb,light,60,1 minute,Bright Flashing light that disappeared after bright flash.,9/6/2002,52.583333,-0.25
2005-09-02 15:00:00,leicester (uk/england),,gb,oval,10,6-10 seconds,Daytime sighting - fast object&#44 trick of the mind&#44 I dont know&#33,9/15/2005,52.664913,-1.034894
2006-09-02 23:15:00,bristol (uk/england),,gb,other,30,30 seconds,UFO Seen in Bristol&#44 England september 2nd 06,10/30/2006,51.45,-2.583333
2009-09-02 20:30:00,manchester (uk/england),,gb,sphere,180,3 mins,bright orange sphere,12/12/2009,53.5,-2.2166669999999997
2000-09-22 19:38:00,penrith (uk/england),,gb,triangle,3600,1 hour,Lights in the sky&#44 moving in formation at great speeds.,12/2/2000,54.65,-2.733333
2007-09-22 20:00:00,keighley (uk/england),,gb,sphere,600,10 mins,UFO&#39s over Keighley UK,10/8/2007,53.883333,-1.916667
2007-09-22 22:00:00,manchester (withington) (uk/england),,gb,circle,600,10 minutes,fleet of moving star like objects over withington manchester,10/8/2007,53.5,-2.2166669999999997
2008-09-22 20:46:00,edinburgh (uk/scotland),,gb,triangle,20,20 seconds,Clear sky&#44 near cassiopeia-triangle shaped with 3rd object in parallel. Perfect formation &amp; very fast &amp; high in sky.,10/31/2008,55.833333,-3.083333
1999-09-23 17:30:00,sunderland (uk/england),,gb,flash,10,10 seconds,there was a flash in the eastern sky then an object flashed over head from east to west leaving a trail behind it,2/16/2000,54.911944,-1.383333
2002-09-23 01:00:00,london (uk/england),,gb,triangle,960,16 minutes,Bright light and triangle over London&#44 23rd September 02&#44 1am,10/15/2002,51.514125,-0.093689
2002-09-23 06:15:00,swindon (uk/england),,gb,disk,4,3 - 4 secs,One thing before I start I must tell you that I am unsure of the date I saw the craft or object but I am sure it was late september ear,3/4/2003,51.516667,-1.7833330000000003
2003-09-23 21:00:00,basingstoke (uk/england),,gb,cigar,60,1 minute,Dark with 3 or 4 flashing bands around it. Quite far away&#44 but clear. About the size of a jumbo jet&#44 making a faint humming noise. Left,5/10/2004,51.266667,-1.083333
2004-09-23 21:23:00,durham (uk/england),,gb,unknown,7,7 seconds,it looked like a shooting star but lasted longer&#44 not as bright and then curved round before dissapearing. it travelled in an east-nort,9/29/2004,54.766667,-1.566667
1999-09-24 22:00:00,beaconsfield (uk/england),,gb,triangle,60,1min,3 disks of dim light connected to triangular shape in night sky,10/31/2003,51.6,-0.633333
2001-09-24 22:30:00,oldbury (uk/england),,gb,triangle,120,2 minutes,black triangle in the sky with no sound,10/12/2001,52.55,-1.533333
2004-09-24 00:00:00,dunstable (uk/england),,gb,teardrop,600,10 mins,Teardrop shaped object follows me,9/29/2004,51.883333,-0.516667
2006-09-24 18:00:00,leeds (uk/england),,gb,circle,300,5mins,a circle hovering black tinted curve with lights around it. near the pavement it let off a green beem,10/30/2006,53.8,-1.583333
2006-09-24 21:00:00,manchester (uk/england),,gb,light,120,2 minutes,Bright glowing object moved slowly across the night sky,10/30/2006,53.5,-2.2166669999999997
2012-09-24 11:00:00,carmarthen (uk/wales),,gb,triangle,300,5 minutes,I seen a Triangle Object in the sky with Red lights on Each side It Moved Forward could have been back or It just moved Then It stopped,9/24/2012,51.859167,-4.311667
2012-09-24 20:09:00,southport (uk/england),,gb,circle,60,60 seconds,Fast moving fireball.,10/30/2012,53.666667,-3.0
2013-09-24 19:30:00,warrington (uk/england),,gb,disk,120,2 minutes,Me and my friend was walking to a local park when we i randomly looked up into the night sky. i saw something changing colours red blue,9/30/2013,53.383333,-2.6
1996-09-25 22:00:00,oxford (uk/england),,gb,unknown,600,10 minutes,Scanned by something,10/12/2001,51.75,-1.25
2003-09-25 22:30:00,chester (uk/england),,gb,triangle,180,3minutes,the B-2 lookalike moved from being Stationery over my head and moved off at slow speeds from my position.,12/3/2004,53.2,-2.916667
2005-09-25 19:00:00,nottingham (uk/england),,gb,changing,180,3 minutes,UFO sighting &#44Nottingham England.Bright light eventually appeared to grow and change shape b4 vanishing,10/11/2005,52.966667,-1.166667
2006-09-25 11:00:00,salisbury (uk/england),,gb,oval,120,two minutes,Faint blue-grey object seen floating over Stonehenge Sept 25th 2006,2/1/2007,51.066667,-1.7833330000000003
2008-09-25 16:15:00,london (uk/england),,gb,sphere,1,1 second,small&#44 fast moving sphere travelling in straight line high up on a cloudy day in London,10/31/2008,51.514125,-0.093689
2008-09-25 20:55:00,shrewsbury (uk/england),,gb,light,60,1 minute,Orange light moving fast across the sky&#44 no sound.,10/31/2008,52.716667,-2.733333
2008-09-25 22:01:00,newport (uk/wales),,gb,light,5,5 seconds,orange light in night sky,10/31/2008,52.016667,-4.8333330000000005
2010-09-25 21:00:00,wolverhampton (uk/england),,gb,fireball,600,10 mins,fire ball,11/21/2010,52.583333,-2.1333330000000004
2010-09-25 21:30:00,oldham (uk/england),,gb,fireball,20,20 seconds,an orange light travelling without sound very fast across at altitude,11/21/2010,53.55,-2.1166669999999996
2002-09-26 16:00:00,middlesbrough (uk/england),,gb,teardrop,900,10-15 mins,3 witnesses to sighting of 7-9 silver/white spheres/teardrops slowly moving into &#39V&#39 formation then dispersing in diff. directions,5/24/2005,54.572778,-1.162778
2002-09-26 20:30:00,warminster (uk/england),,gb,changing,30,30 seconds,This object changed shape and colour&#44 and moved unlike anything I have ever seen.,9/28/2002,51.203611,-2.1808330000000002
2007-09-26 21:30:00,blandford forum (uk/england),,gb,circle,600,10min,We saw two red orbs - The first one went up and over to the right - The second one stopped and became more intense in colour going form,3/4/2008,50.866667,-2.166667
2008-09-26 20:15:00,leeds (uk/england),,gb,other,3600,at least 1 hour,Slow moving light over Leeds&#44 West Yorkshire,10/31/2008,53.8,-1.583333
2009-09-26 20:09:00,sunderland (uk/england),,gb,formation,120,2 minutes,multiple bright red lights&#44 moving in formation,12/12/2009,54.911944,-1.383333
2000-09-27 22:15:00,newcastle (uk/england),,gb,disk,180,3 mins approx,followed by a ufo&#33,12/2/2000,54.2,-5.883333
2003-09-27 01:15:00,leicester (uk/england),,gb,unknown,600,10 minutes,looked like a distant star very unual speed&#44 like it was moving like it was tracking somthing then disapeard behind clouds,9/28/2003,52.664913,-1.034894
2012-09-27 07:00:00,newport (gwent) (uk/wales),,gb,light,300,5 minutes,There was a aircraft flying to the west with its trail following behind and there was a second craft tracking its flying pattern and fl,10/30/2012,52.016667,-4.8333330000000005
2013-09-27 00:05:00,bristol (uk/england),,gb,unknown,30,30 seconds,Constant white light over bristol (uk) with right angle returns,9/30/2013,51.45,-2.583333
2003-09-28 21:00:00,northamptonshire (uk/england),,gb,oval,60,1 min,an orange object flying through the night sky,10/7/2003,52.315972,-0.848108
2003-09-28 23:05:00,norwich (norfolk) (uk/england),,gb,oval,1.5,1.5 seconds,Oval&#44 Orange&#44 very fast&#44 high&#44 although difficult to say how high due to clear night. Heading  from SW to NE,10/7/2003,52.633333,1.3
2008-09-28 19:32:00,bournemouth (uk/england),,gb,circle,300,5 mins,A super bright light&#44 constant&#44 in a straight line&#44 no noise or flashing&#33&#33,10/31/2008,50.716667,-1.8833330000000001
2008-09-28 20:59:00,selborne (hampshire) (uk/england),,gb,light,2700,about 45 minutes,Pulsating orange light or lights(or Orbs) that moved up and down in the sky before Disappearing,10/31/2008,51.083333,-0.933333
2009-09-28 16:38:00,butterwick (uk/england),,gb,light,120,2 minutes,Five orange lights in an arc formation,12/12/2009,54.116667,-0.483333
2012-09-28 22:00:00,london (uk/england),,gb,circle,60,1 minute,Two glowing orange balls in sky over london,11/4/2012,51.514125,-0.093689
2001-09-29 22:00:00,craigavon (uk/northern ireland),,gb,disk,120,2 min,A large round saucer with lights all around it.  A large lazer beam shot into the clouds and the craft followed the beam into the cloud,10/12/2001,54.466667,-6.4166669999999995
2002-09-29 07:30:00,london (uk/england),,gb,other,300,3-5 minutes,4 angular brown objects moving in straight path&#44 each with smaller  areas that constantly changed,10/15/2002,51.514125,-0.093689
2002-09-29 21:40:00,colchester (uk/england),,gb,light,360,6 minutes,triangular light pattern seen in sky.,10/15/2002,51.883333,0.9
2004-09-29 17:45:00,kent (uk/england),,gb,changing,900,15 mins,two   objects moving together and then apart one turned onto its side it was a cross shape,9/29/2004,51.25,0.75
2004-09-29 21:30:00,brighton (uk/england),,gb,sphere,15,15secs,Object  moved over area hovered&#44&#39flashing&#39 then disappearing rapidly west up,10/27/2004,50.833333,-0.15
